Title,Artist,Cluster
Hey Girl,Donny Osmond,0
Go Away Little Girl,Donny Osmond,0
Puppy Love,Donny Osmond,0
Too Young,Donny Osmond,0
Why,Donny Osmond,0
Lonely Boy,Donny Osmond,0
The Twelfth Of Never,Donny Osmond,0
Young Love,Donny Osmond,0
Paper Roses,Marie Osmond,0
I'm Leaving It (All) Up To You,Donny Osmond,0
I'm Leaving It (All) Up To You,Marie Osmond,0
Morning Side Of The Mountain,Donny Osmond,0
Morning Side Of The Mountain,Marie Osmond,0
Who's Sorry Now,Marie Osmond,0
Deep Purple,Donny Osmond,0
Deep Purple,Marie Osmond,0
Son Of My Father,Chicory Tip,0
Good Grief Christina,Chicory Tip,0
The Night Chicago Died,Paper Lace,4
Billy Don’t Be A Hero,Paper Lace,4
Stumblin' In - 2017 Remaster,Suzi Quatro,4
Stumblin' In - 2017 Remaster,Chris Norman,4
Rock Hard,Suzi Quatro,4
Lipstick,Suzi Quatro,4
When I Need You - Remastered,Leo Sayer,4
You Make Me Feel Like Dancing - Remastered,Leo Sayer,4
More Than I Can Say - Remastered,Leo Sayer,4
Africa,TOTO,1
Hold the Line,TOTO,4
Rosanna,TOTO,1
Can't Fight This Feeling,REO Speedwagon,1
Time for Me to Fly,REO Speedwagon,4
Roll with the Changes,REO Speedwagon,1
Ridin' the Storm Out,REO Speedwagon,4
Keep Pushin',REO Speedwagon,4
Don't Let Him Go,REO Speedwagon,4
Keep on Loving You,REO Speedwagon,4
Follow My Heart,REO Speedwagon,4
In Your Letter,REO Speedwagon,4
Take It On the Run,REO Speedwagon,4
Tough Guys,REO Speedwagon,4
Out of Season,REO Speedwagon,0
I Wish You Were There,REO Speedwagon,1
Take Me Home Tonight,Eddie Money,4
Two Tickets to Paradise (2022 Remaster),Eddie Money,4
Baby Hold On (2022 Remaster),Eddie Money,4
Think I'm In Love,Eddie Money,0
Shakin',Eddie Money,0
Gimme Some Water,Eddie Money,4
Build Me Up Buttercup,The Foundations,0
Baby Now That I've Found You - Mono,The Foundations,0
Young Girl,Gary Puckett & The Union Gap,4
"Woman, Woman",Gary Puckett & The Union Gap,4
Lady Willpower,Gary Puckett & The Union Gap,0
Over You,Gary Puckett & The Union Gap,0
This Girl Is a Woman Now,Gary Puckett & The Union Gap,0
No Milk Today,Herman's Hermits,0
I'm Into Something Good,Herman's Hermits,0
There's A Kind Of Hush,Herman's Hermits,0
Can't You Hear My Heartbeat,Herman's Hermits,0
"Mrs. Brown, You've Got A Lovely Daughter",Herman's Hermits,0
Silhouettes,Herman's Hermits,0
"Henry The VIII, I Am",Herman's Hermits,0
( What A) Wonderful World,Herman's Hermits,0
A Must To Avoid,Herman's Hermits,0
Stayin' Alive,Bee Gees,1
"Night Fever - From ""Saturday Night Fever"" Soundtrack",Bee Gees,4
You Should Be Dancing,Bee Gees,4
More Than A Woman,Bee Gees,4
Tragedy,Bee Gees,1
To Love Somebody,Bee Gees,0
Words,Bee Gees,4
Lonely Days,Bee Gees,4
How Can You Mend A Broken Heart,Bee Gees,4
(Our Love) Don't Throw It All Away,Bee Gees,4
Massachusetts,Bee Gees,0
I've Gotta Get A Message To You,Bee Gees,0
Jive Talkin',Bee Gees,4
Love So Right,Bee Gees,4
Love You Inside Out,Bee Gees,4
New York Mining Disaster 1941,Bee Gees,0
Holiday,Bee Gees,0
Nights On Broadway,Bee Gees,1
Fanny (Be Tender With My Love),Bee Gees,4
If I Can't Have You,Bee Gees,4
Guilty,Barbra Streisand,4
Guilty,Barry Gibb,4
I Can't See Nobody,Bee Gees,4
My World,Bee Gees,4
Edge Of The Universe,Bee Gees,1
Run To Me,Bee Gees,4
"Emotion - New ""Edit"" Version",Bee Gees,4
Heartbreaker - New Version,Bee Gees,1
Wind Of Change,Bee Gees,1
Arthur's Theme (Best That You Can Do),Christopher Cross,4
Ride Like the Wind,Christopher Cross,1
Think of Laura,Christopher Cross,4
Never Be the Same,Christopher Cross,4
Say You'll Be Mine,Christopher Cross,0
Poor Shirley,Christopher Cross,1
I Really Don't Know Anymore,Christopher Cross,4
Minstrel Gigolo,Christopher Cross,1
Arizona,Mark Lindsay,0
Silver Bird,Mark Lindsay,0
Come Saturday Morning,The Sandpipers,0
Nice to Be with You,Gallery,0
Don't Pull Your Love,"Hamilton, Joe Frank & Reynolds",0
Fallin' in Love,Hamilton,4
Fallin' in Love,Joe Frank,4
Fallin' in Love,Reynolds,4
"Julie, Do Ya Love Me",Bobby Sherman,0
"Easy Come, Easy Go",Bobby Sherman,0
Little Woman,Bobby Sherman,0
La La La (If I Had You),Bobby Sherman,0
Hitchin' a Ride,Vanity Fare,0
Early In The Morning,Vanity Fare,0
Precious and Few,Climax,0
Shannon,Henry Gross,4
Rock Me Gently,Andy Kim,4
"Baby, I Love You",The Ronettes,0
Sad Eyes - Remastered 2002,Robert John,4
The Lion Sleeps Tonight,Robert John,0
Hey There Lonely Girl,Eddie Holman,4
Moonlight Feels Right,Starbuck,4
Still the One,Orleans,4
You Are the Woman,Firefall,0
Strange Way,Firefall,1
Love Will Find A Way,Pablo Cruise,4
Whatcha Gonna Do?,Pablo Cruise,4
Summer Breeze,Seals and Crofts,4
Get Closer,Seals and Crofts,4
I'll Play for You,Seals and Crofts,4
We May Never Pass This Way (Again),Seals and Crofts,4
Diamond Girl,Seals and Crofts,4
Hummingbird,Seals and Crofts,1
King of Nothing,Seals and Crofts,4
Castles In the Sand,Seals and Crofts,4
When I Meet Them,Seals and Crofts,4
East of Ginger Trees,Seals and Crofts,4
Ruby Jean and Billie Lee,Seals and Crofts,4
Love Is Alive,Gary Wright,4
Let Out,Gary Wright,4
Can't Find the Judge,Gary Wright,4
Made to Love You,Gary Wright,4
Power of Love,Gary Wright,4
Blind Feeling,Gary Wright,1
Much Higher,Gary Wright,0
Feel for Me,Gary Wright,1
Sentimental Lady,Bob Welch,0
Hypnotized,Fleetwood Mac,1
Emerald Eyes,Fleetwood Mac,4
How Long (Has This Been Going On) [Live],Ambrosia,4
Sad Eyes (Sunset Sound Mix),Ambrosia,4
Reminiscing - Remastered,Little River Band,4
Lonesome Loser - Remastered 2010,Little River Band,4
Lady - 2010 Digital Remaster,Little River Band,1
Help Is On Its Way - 2010 Digital Remaster,Little River Band,4
Cool Change - Remastered 2010,Little River Band,1
I Go Crazy,Paul Davis,4
Cool Night,Paul Davis,4
Sweet Life,Paul Davis,4
'65 Love Affair - Single Version,Paul Davis,4
Longer,Dan Fogelberg,4
Same Old Lang Syne,Dan Fogelberg,1
It's Sad to Belong - Single Version,England Dan & John Ford Coley,0
We'll Never Have to Say Goodbye Again - Single Version,England Dan & John Ford Coley,0
Love Is the Answer - Single Version,England Dan & John Ford Coley,1
Nights Are Forever Without You,England Dan & John Ford Coley,0
Danny's Song,Loggins & Messina,4
Your Mama Don't Dance,Loggins & Messina,0
Angry Eyes,Loggins & Messina,3
House at Pooh Corner,Loggins & Messina,1
My Music,Loggins & Messina,0
Save It For A Rainy Day,Stephen Bishop,4
Everyone's Gone to the Moon,Jonathan King,0
Bad Romance,Lady Gaga,1
Poker Face,Lady Gaga,4
Call Me Maybe,Carly Rae Jepsen,4
The Sound of Silence,Nouela,4
The Rapper,The Jaggerz,0
Play That Funky Music,Wild Cherry,1
Ah! Leah!,Donnie Iris,4
Green-Eyed Lady,Sugarloaf,4
"Don't Call Us, We'll Call You (Re-Recorded / Remastered)",Sugarloaf,4
Ride Captain Ride,Blues Image,4
Vehicle,The Ides Of March,0
Do You Know What I Mean,Lee Michaels,4
Joy To The World,Three Dog Night,4
Mama Told Me (Not To Come) - Single Version,Three Dog Night,4
One - Single Version,Three Dog Night,0
Shambala - Single Version,Three Dog Night,4
Never Been To Spain - Single Version,Three Dog Night,4
An Old Fashioned Love Song,Three Dog Night,4
The Show Must Go On,Three Dog Night,4
Out In The Country,Three Dog Night,0
Try A Little Tenderness - Single Version,Three Dog Night,1
Easy To Be Hard - Single Version,Three Dog Night,4
Eli's Coming - Single Version,Three Dog Night,0
Celebrate - Single Version,Three Dog Night,0
One Man Band,Three Dog Night,0
Liar - Single Version,Three Dog Night,4
The Family Of Man - Single Version,Three Dog Night,4
Black And White - Single Version,Three Dog Night,4
Pieces Of April - Single Version,Three Dog Night,4
Let Me Serenade You - Single Version,Three Dog Night,4
Sure As I'm Sittin' Here - Single Version,Three Dog Night,1
Play Something Sweet (Brickyard Blues) - Single Version,Three Dog Night,1
Roses And Rainbows,Danny Hutton,0
Feeling Alright,Three Dog Night,4
Wordy Rappinghood,Tom Tom Club,3
Love To Love You Baby,Donna Summer,2
Last Dance - Single Version,Donna Summer,4
Hot Stuff,Donna Summer,1
She Works Hard For The Money,Donna Summer,1
Bad Girls,Donna Summer,4
On The Radio,Donna Summer,4
I Feel Love,Donna Summer,1
MacArthur Park - Single Version,Donna Summer,4
No More Tears (Enough Is Enough),Donna Summer,2
No More Tears (Enough Is Enough),Barbra Streisand,2
I Will Survive - Single Version,Gloria Gaynor,4
Never Can Say Goodbye - Single Version,Gloria Gaynor,0
We Are Family - 1995 Remaster,Sister Sledge,4
He's the Greatest Dancer - 1995 Remaster,Sister Sledge,3
I'm So Excited,The Pointer Sisters,4
Jump (For My Love),The Pointer Sisters,1
Fire,The Pointer Sisters,4
He's so Shy,The Pointer Sisters,4
Slow Hand,The Pointer Sisters,4
Neutron Dance,The Pointer Sisters,4
Automatic,The Pointer Sisters,1
Disco Inferno - Single Edit,The Trammps,4
Y.M.C.A.,Village People,1
Macho Man,Village People,1
In The Navy,Village People,4
That's the Way (I Like It) - 2004 Remaster,KC & The Sunshine Band,0
I'm Your Boogie Man,KC & The Sunshine Band,4
Boogie Shoes - 2004 Remaster,KC & The Sunshine Band,0
Keep It Comin' Love,KC & The Sunshine Band,1
Get Down Tonight,KC & The Sunshine Band,4
"(Shake, Shake, Shake) Shake Your Booty",KC & The Sunshine Band,0
Please Don't Go - Single Version,KC & The Sunshine Band,4
Rock Your Baby,George McCrae,4
Le Freak,CHIC,1
Good Times,CHIC,3
Queen Of Hearts,Juice Newton,4
It's a Heartache,Bonnie Tyler,4
Total Eclipse of the Heart,Bonnie Tyler,1
"Holding Out for a Hero - From ""Footloose"" Soundtrack",Bonnie Tyler,1
Wild World,Yusuf / Cat Stevens,4
Father And Son,Yusuf / Cat Stevens,4
Morning Has Broken,Yusuf / Cat Stevens,4
Peace Train,Yusuf / Cat Stevens,4
Moonshadow,Yusuf / Cat Stevens,0
"If You Want To Sing Out, Sing Out",Yusuf / Cat Stevens,0
Where Do The Children Play?,Yusuf / Cat Stevens,4
The Wind,Yusuf / Cat Stevens,0
Oh Very Young,Yusuf / Cat Stevens,0
Sitting,Yusuf / Cat Stevens,4
Rubylove,Yusuf / Cat Stevens,0
How Can I Tell You,Yusuf / Cat Stevens,1
Tuesday's Dead,Yusuf / Cat Stevens,4
Bitterblue,Yusuf / Cat Stevens,4
Hard Headed Woman,Yusuf / Cat Stevens,4
Another Saturday Night,Yusuf / Cat Stevens,0
Heaven Is A Place On Earth,Belinda Carlisle,4
Circle In The Sand,Belinda Carlisle,4
Mad About You,Belinda Carlisle,4
Self Control,Laura Branigan,4
Gloria,Laura Branigan,1
Power of Love,Laura Branigan,1
How Am I Supposed to Live without You,Laura Branigan,1
The Power of Love,Jennifer Rush,1
Eternal Flame,The Bangles,4
Walk Like an Egyptian,The Bangles,4
Manic Monday,The Bangles,0
Hazy Shade of Winter,The Bangles,0
If She Knew What She Wants,The Bangles,4
Complicated Girl,The Bangles,4
Bell Jar,The Bangles,4
September Gurls,The Bangles,0
Hero Takes a Fall - Single Remix,The Bangles,0
James,The Bangles,0
Live,The Bangles,0
What's Love Got to Do with It,Tina Turner,4
We Don't Need Another Hero (Thunderdome),Tina Turner,4
Private Dancer - 2015 Remaster,Tina Turner,3
Better Be Good to Me - 2015 Remaster,Tina Turner,1
River Deep - Mountain High - Remastered Version 1991,Ike & Tina Turner,4
Kids In America,Kim Wilde,4
You Keep Me Hangin On,Kim Wilde,4
Flashdance... What A Feeling,Irene Cara,4
Right Here Waiting,Richard Marx,1
Are You Gonna Be My Girl,Jet,4
Look What You've Done,Jet,4
Cold Hard Bitch,Jet,4
"Steady, As She Goes",The Raconteurs,4
Chelsea Dagger,The Fratellis,4
Whistle For The Choir,The Fratellis,4
Henrietta,The Fratellis,4
Creepin Up The Backstairs - Composite Edit (do not put on a/w),The Fratellis,0
Starcrossed Losers,The Fratellis,1
Stand up Tragedy,The Fratellis,4
Sugartown,The Fratellis,4
Flathead,The Fratellis,4
Tell Me Honey,Jon Fratelli,4
Daddy Won't Pay Your Bill,Jon Fratelli,4
Santo Domingo,Jon Fratelli,0
Rhythm Doesn’t Make You A Dancer,Jon Fratelli,4
The Band Played Just For Me,Jon Fratelli,4
Magic & Mayhem,Jon Fratelli,4
She's My Shaker,Jon Fratelli,4
Cavemen,Jon Fratelli,4
"Baby, We're Refugees!",Jon Fratelli,0
Oh Shangri La,Jon Fratelli,1
Give My Heart Back MacGuire,Jon Fratelli,4
Told You So,The Fratellis,4
I've Been Blind,The Fratellis,4
Laughing Gas,The Fratellis,4
Advaita Shuffle,The Fratellis,1
I Guess… I Suppose...,The Fratellis,4
Indestructible,The Fratellis,4
I Am That,The Fratellis,3
Me and the Devil,The Fratellis,1
Imposters (Little by Little),The Fratellis,4
Baby Don't You Lie to Me!,The Fratellis,4
Desperate Guy,The Fratellis,4
Thief,The Fratellis,4
Dogtown,The Fratellis,4
Rosanna,The Fratellis,4
Slow,The Fratellis,1
Getting Surreal,The Fratellis,4
Too Much Wine,The Fratellis,4
Moonshine,The Fratellis,4
Down the Road and Back... Again...,The Fratellis,4
Medusa in Chains,The Fratellis,4
Boy Scout to the End,The Fratellis,4
I'm Gonna Be Your Elvis,The Fratellis,4
I Know Your Kind,The Fratellis,4
Halloween Blues,The Fratellis,4
This Old Ghost Town,The Fratellis,4
She's Not Gone Yet But She's Leaving,The Fratellis,4
Seven Nights Seven Days,The Fratellis,4
Shotgun Shoes,The Fratellis,1
Whisky Saga,The Fratellis,4
This Is Not the End of the World,The Fratellis,4
Jeannie Nitro,The Fratellis,4
Until She Saves My Soul,The Fratellis,1
My Friend John,The Fratellis,0
A Heady Tale,The Fratellis,1
Shameless,The Fratellis,4
Stragglers Moon,The Fratellis,1
Look Out Sunshine!,The Fratellis,4
Mistress Mabel,The Fratellis,1
Acid Jazz Singer,The Fratellis,4
Lupe Brown,The Fratellis,1
The Gutterati?,The Fratellis,0
For The Girl,The Fratellis,0
Vince The Loveable Stoner,The Fratellis,4
Everybody Knows You Cried Last Night,The Fratellis,4
Baby Fratelli,The Fratellis,4
The Look,Roxette,4
Listen To Your Heart,Roxette,1
"It Must Have Been Love - From the Film ""Pretty Woman""",Roxette,4
Spending My Time,Roxette,1
The Sign,Ace of Base,4
All That She Wants,Ace of Base,4
Beautiful Life,Ace of Base,4
Don't Turn Around,Ace of Base,4
You Ain't Seen Nothing Yet,Bachman-Turner Overdrive,4
Takin' Care Of Business,Bachman-Turner Overdrive,1
Let It Ride,Bachman-Turner Overdrive,1
Roll On Down The Highway,Bachman-Turner Overdrive,4
Dream Me Home,Mac Davis,0
Baby Don't Get Hooked on Me,Mac Davis,0
It's Hard to Be Humble,Mac Davis,4
Texas In My Rear View Mirror,Mac Davis,4
Stop And Smell The Roses,Mac Davis,4
One Hell Of A Woman,Mac Davis,0
Rock 'N Roll (I Gave You The Best Years Of My Life) (Bonus Track),Mac Davis,4
Forever Lovers,Mac Davis,4
Every Now And Then,Mac Davis,4
"Whoever Finds This, I Love You",Mac Davis,1
"Friend, Lover, Woman, Wife",Mac Davis,0
Everybody Loves A Love Song,Mac Davis,0
Naughty Girl,Mac Davis,0
Spread Your Love On Me,Mac Davis,0
Poor Boy Boogie,Mac Davis,0
The Words (Don't Come Easy),Mac Davis,4
Drive - 2017 Remaster,The Cars,4
Just What I Needed,The Cars,4
My Best Friend's Girl,The Cars,4
Good Times Roll,The Cars,4
You Might Think,The Cars,0
Let's Go,The Cars,4
Moving in Stereo,The Cars,1
Bye Bye Love,The Cars,4
Magic - 2017 Remaster,The Cars,4
Shake It Up - 2017 Remaster,The Cars,4
It's All I Can Do - 2016 Remaster,The Cars,4
Dangerous Type,The Cars,1
Touch and Go,The Cars,1
Since You're Gone - 2017 Remaster,The Cars,4
Honey,Bobby Goldsboro,4
Little Green Apples,Bobby Goldsboro,4
Summer (The First Time),Bobby Goldsboro,1
And I Love You So,Bobby Goldsboro,0
Autumn of My Life,Bobby Goldsboro,4
The Straight Life,Bobby Goldsboro,0
A Butterfly for Bucky,Bobby Goldsboro,4
It's Too Late,Bobby Goldsboro,0
Muddy Mississippi Line,Bobby Goldsboro,0
Little Things,Bobby Goldsboro,0
The Cowboy and the Lady,Bobby Goldsboro,0
I'm a Drifter,Bobby Goldsboro,4
With Pen in Hand,Bobby Goldsboro,4
Water Color Days,Bobby Goldsboro,0
Take Me Out,Franz Ferdinand,4
Aqualung,Jethro Tull,3
Locomotive Breath,Jethro Tull,1
Cross-Eyed Mary,Jethro Tull,4
Bourée,Jethro Tull,4
Really Don't Mind / See There a Son Is Born - Steven Wilson Stereo Remix,Jethro Tull,1
Teacher - Single Mix; 2001 Remaster,Jethro Tull,4
Thick as a Brick - Edit #1; 2001 Remaster,Jethro Tull,0
Nothing Is Easy,Jethro Tull,1
Living in the Past - 2001 Remaster,Jethro Tull,4
Skating Away on the Thin Ice of the New Day - 2002 Remaster,Jethro Tull,4
Band On The Run - Remastered 2010,Wings,1
Jet - Remastered 2010,Wings,4
Bluebird - Remastered 2010,Wings,4
Mrs. Vandebilt - Remastered 2010,Wings,1
Let Me Roll It - Remastered 2010,Wings,1
Mamunia - Remastered 2010,Wings,1
No Words - Remastered 2010,Wings,0
Picasso’s Last Words (Drink To Me) - Remastered 2010,Wings,1
Nineteen Hundred And Eighty Five - Remastered 2010,Wings,1
Helen Wheels - Remastered 2010,Wings,4
Arrow Through Me - Remastered 1993,Wings,4
Rockestra Theme - Remastered 1993,Wings,0
With A Little Luck - Remastered 1993,Wings,1
Let 'Em In - 2014 Remaster,Wings,1
Silly Love Songs - 2014 Remaster,Wings,1
Venus And Mars - 1993 Digital Remaster,Wings,0
Rock Show - 1993 Digital Remaster,Wings,1
You Gave Me The Answer - 1993 Digital Remaster,Wings,0
Junior’s Farm - 2014 Remaster,Wings,1
Sally G - Remastered 2014,Wings,4
Walking In The Park With Eloise - Remastered 2014,Wings,0
Live And Let Die - Remastered 1993,Wings,4
With A Little Luck - Remastered 1993,Wings,1
Hi Hi Hi - Remastered 1993,Wings,0
Season of the Witch,Donovan,1
Hurdy Gurdy Man,Donovan,4
Sunshine Superman,Donovan,4
Mellow Yellow,Donovan,4
Atlantis,Donovan,1
Catch the Wind,Donovan,0
Colours,Donovan,0
Jennifer Juniper,Donovan,0
Wear Your Love Like Heaven,Donovan,0
I'll Play The Fool - Digitally Mastered - August 1988,Dr. Buzzard's Original Savannah Band,1
Hard Times - Digitally Mastered - August 1988,Dr. Buzzard's Original Savannah Band,4
Cherchez la Femme / Se Si Bon,Dr. Buzzard's Original Savannah Band,1
Sunshower,Dr. Buzzard's Original Savannah Band,4
We Got It Made/Night And Day - Digitally Mastered - August 1988,Dr. Buzzard's Original Savannah Band,4
You've Got Something/Betcha' The Love Bug Bitcha - Digitally Mastered - August 1988,Dr. Buzzard's Original Savannah Band,1
Sour & Sweet/Lemon In The Honey - Digitally Mastered - August 1988,Dr. Buzzard's Original Savannah Band,1
Rock & Roll Band,Boston,0
Smokin',Boston,4
Hitch a Ride,Boston,4
Something About You,Boston,4
Let Me Take You Home Tonight,Boston,1
Don't Look Back,Boston,1
The Journey,Boston,0
It's Easy,Boston,1
A Man I'll Never Be,Boston,3
Feelin' Satisfied,Boston,4
Party,Boston,4
Used to Bad News,Boston,0
Don't Be Afraid,Boston,4
Amanda,Boston,4
We're Ready,Boston,4
The Launch A) Countdown B) Ignition C) Third Stage Separation,Boston,0
Cool The Engines,Boston,1
My Destination,Boston,0
A New World,Boston,0
To Be A Man,Boston,4
I Think I Like It,Boston,4
Can'tcha Say (You Believe In Me) / Still In Love,Boston,1
Hollyann,Boston,1
Be Still,The Fray,0
Gotta Serve Somebody,Bob Dylan,1
Hurricane,Bob Dylan,3
Tangled up in Blue,Bob Dylan,1
Simple Twist of Fate,Bob Dylan,4
You're a Big Girl Now,Bob Dylan,1
Idiot Wind,Bob Dylan,3
You're Gonna Make Me Lonesome When You Go,Bob Dylan,0
Meet Me in the Morning,Bob Dylan,4
"Lily, Rosemary and the Jack of Hearts",Bob Dylan,3
"If You See Her, Say Hello",Bob Dylan,1
Shelter from the Storm,Bob Dylan,1
Buckets of Rain,Bob Dylan,4
Forever Young - Slow Version,Bob Dylan,1
If Not for You,Bob Dylan,0
"Lay, Lady, Lay",Bob Dylan,4
Rainy Day Women #12 & 35,Bob Dylan,1
I Want You,Bob Dylan,0
Just Like a Woman,Bob Dylan,1
Like a Rolling Stone,Bob Dylan,3
Subterranean Homesick Blues,Bob Dylan,0
Maggie's Farm,Bob Dylan,4
Mr. Tambourine Man,Bob Dylan,1
It Ain't Me Babe,Bob Dylan,4
The Times They Are A-Changin',Bob Dylan,4
Blowin' in the Wind,Bob Dylan,0
"Don't Think Twice, It's All Right",Bob Dylan,4
Positively 4th Street - Single Version,Bob Dylan,4
I'll Be Your Baby Tonight,Bob Dylan,0
The Weight - Remastered 2000,The Band,1
Up On Cripple Creek - Remastered 2000,The Band,1
Brown Eyed Girl,Van Morrison,0
